"id";"invoice_no";"invoice_date";"dr_account_id";"dr_amount";"cr_account_id";"cr_amount";"quantity";"status";"item_description";"year_month"
2555;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2556;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2557;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2558;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2559;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2560;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2561;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2562;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2563;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2564;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2565;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2566;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2567;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2568;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2569;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2570;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2571;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2572;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2573;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2574;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2575;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2576;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2577;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2578;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2579;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2580;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2581;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2582;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2583;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2584;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2585;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2586;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2587;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2588;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2589;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2590;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2591;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2592;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2593;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2594;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2595;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2596;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2597;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2598;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2599;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2600;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2601;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2602;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2603;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2604;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2605;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2606;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2607;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2608;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2609;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2610;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2611;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2612;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2613;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2614;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2615;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2616;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2617;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2618;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2619;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2620;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2621;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2622;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2623;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2624;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2625;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2626;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2627;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2628;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2629;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2630;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2631;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2632;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2633;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2634;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2635;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2636;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2637;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2638;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2639;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2640;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2641;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2642;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2643;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2644;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2645;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2646;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2647;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2648;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2649;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2650;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2651;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2652;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2653;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2654;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2655;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2656;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2657;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2658;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2659;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2660;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2661;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2662;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2663;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2664;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2665;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2666;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2667;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2668;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2669;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2670;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2671;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2672;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2673;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2674;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2675;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2676;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2677;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2678;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2679;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2680;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2681;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2682;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2683;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2684;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2685;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2686;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2687;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2688;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2689;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2690;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2691;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2692;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2693;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2694;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2695;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2696;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2697;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2698;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2699;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2700;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2701;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2702;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2703;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2704;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2705;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2706;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2707;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2708;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2709;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2710;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2711;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2712;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2713;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2714;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2715;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2716;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2717;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2718;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2719;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2720;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2721;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2722;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2723;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2724;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2725;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2726;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2727;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2728;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2729;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2730;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2731;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2732;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2733;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2734;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2735;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2736;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2737;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2738;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2739;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2740;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2741;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2742;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2743;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2744;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2745;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2746;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2747;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2748;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2749;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2750;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2751;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2752;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2753;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2754;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2755;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2756;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2757;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2758;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2759;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2760;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2761;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2762;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2763;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2764;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2765;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2766;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2767;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2768;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2769;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2770;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2771;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2772;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2773;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2774;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2775;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2776;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2777;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2778;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2779;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2780;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2781;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2782;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2783;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2784;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2785;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2786;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2787;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2788;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2789;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2790;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2791;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2792;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2793;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
2794;"11201";"2023-01-31";"QK19";35;"";0;1;"2";"桂格養氣人蔘盒裝19瓶";"2023-04"
